OWEN	luke ilet us shutting the power down for the night
LUKE	all right i have be there in a few minutes  boy am i gonna get it you know that little droid is going to cause me a lot of trouble
C-3PO	oh he excels at that sir
===	===
OWEN	luke  luke  luke  where could he be loafing now
===	===
OWEN	have you seen luke this morning
AUNT BERU	he said he had some things to do before he started today so he left early
OWEN	uh  did he take those two new droids with him
AUNT BERU	i think so
OWEN	well he is better have those units in the south range repaired be midday or there have be hell to pay
===	===
LUKE	how will that old ben kenobi lives out in this direction somewhere but i docan not see how that r2 unit could have come this far  we must have missed him  uncle owen iscan not going to take this very well
C-3PO	sir would it help if you told him it was my fault
LUKE	sure  he needs you  he is probably only deactivate you for a day or so 
C-3PO	deactivate  well on the other hand if you hadcan not removed his restraining bolt 
LUKE	wait there will something dead ahead on the scanner  it looks like our droid  hit the accelerator
===	===
LUKE	hey whoa just where do you think you am going
C-3PO	master luke here is your rightful owner  we have have no more of this obiwan kenobi jibberish  and docan not talk to me of your mission either you am fortunate he doescan not blast you into a million pieces right here
LUKE	well come on it will getting late i only hope we can get back before uncle owen really blows up
C-3PO	if you docan not mind my saying so sir i think you should deactivate the little fugitive until you are gotten him back to your workshop
LUKE	no he will not going to try anything what will wrong with him now
C-3PO	oh my  sir he says there are several creatures approaching from the southeast
LUKE	sand people  or worse  come on would not have a look  come on
===	===
LUKE	there are two banthas down there but i docan not see any  wait a second they am sand people all right  i can see one of them now
===	===
OBI-WAN	hello there  come here my little friend  docan not be afraid docan not worry he have be all right
LUKE	what happened
OBI-WAN	rest easy son you are had a busy day  you am fortunate you am still in one piece
LUKE	ben  ben kenobi  boy am i glad to see you
OBI-WAN	the jundland wastes are not to be traveled lightly  tell me young luke what brings you out this far
LUKE	oh this little droid  i think he will searching for his former master    i are never seen such devotion in a droid before  there seems to be no stopping him  he claims to be the property of an obiwan kenobi  is he a relative of yours do you know who he will talking about
OBI-WAN	obiwan kenobi  obiwan  now thats a name i havecan not heard in a long time  a long time
LUKE	i think my uncle knew him  he said he was dead
OBI-WAN	oh he will not dead no  not yet
LUKE	you know him
OBI-WAN	well of course of course i know him  he will me  i havecan not gone by the name obiwan since oh before you were born
LUKE	then the droid does belong to you
OBI-WAN	docan not seem to remember ever owning a droid  very interesting  i think we better get indoors the sand people are easily startled but they will soon be back and in greater numbers
LUKE	  threepio
===	===
C-3PO	where am i  i must have taken a bad step 
LUKE	can you stand  we are got to get out of here before the sand people return
C-3PO	i docan not think i can make it  you go on master luke  there will no sense in you risking yourself on my account  ilet us done for
LUKE	no you am not  what kind of talk is that
OBI-WAN	quickly son  they am on the move
===	===
LUKE	no my father didcan not fight in the wars  he was a navigator on a spice freighter
OBI-WAN	that will what your uncle told you he didcan not hold with your father will ideals  thought he should have stayed here and not gotten involved
LUKE	you fought in the clone wars
OBI-WAN	yes i was once a jedi knight the same as your father
LUKE	i wish i is known him
OBI-WAN	he was the best starpilot in the galaxy and a cunning warrior i understand you are become quite a good pilot yourself  and he was a good friend  which reminds me  i have something here for you your father wanted you to have this when you were old enough but your uncle wouldcan not allow it he feared you might follow old obiwan on some damnedfool idealistic crusade like your father did
C-3PO	sir if you have not be needing me i have close down for awhile
LUKE	sure go ahead what is it
OBI-WAN	your fathers lightsaber  this is the weapon of a jedi knight not as clumsy or as random as a blaster an elegant weapon for a more civilized time  for over a thousand generations the jedi knights were the guardians of peace and justice in the old republic  before the dark times before the empire
LUKE	how did my father die
OBI-WAN	a young jedi named darth vader who was a pupil of mine until he turned to evil helped the empire hunt down and destroy the jedi knights  he betrayed and murdered your father  now the jedi are all but extinct  vader was seduced by the dark side of the force
LUKE	the force
OBI-WAN	well the force is what gives the jedi his power  it will an energy field created by all living things it surrounds us and penetrates us it binds the galaxy together now would not see if we  had figure out what you are my little friend  and where you come from
LUKE	i saw part of the message he was 
OBI-WAN	i seem to have found it
LEIA	general kenobi years ago you served my father in the clone wars  now he begs you to help him in his struggle against the empire  i regret that i am unable to present my father will request to you in person but my ship has fallen under attack and ilet us afraid my mission to bring you to alderaan has failed  i have placed information vital to the survival of the rebellion into the memory systems of this r2 unit  my father will know how to retrieve it  you must see this droid safely delivered to him on alderaan  this is our most desperate hour  help me obiwan kenobi you am my only hope
OBI-WAN	you must learn the ways of the force if you am to come with me to alderaan
LUKE	alderaan  ilet us not going to alderaan  i are got to go home it will late ilet us in for it as it is
OBI-WAN	i need your help luke  ilet us getting too old for this sort of thing she needs your help
LUKE	i  had get involved  i are got work to do  it will not that i like the empire  i hate it  but there will nothing i can do about it right now  it will such a long way from here
OBI-WAN	that will your uncle talking
LUKE	oh god my uncle  how am i ever going to explain this
OBI-WAN	learn about the force luke
LUKE	look i can take you as far as anchorhead  you can get a transport there to mos eisley or wherever you am going
OBI-WAN	you must do what you feel is right of course
===	===
TAGGE	until this battle station is fully operational we are vulnerable the rebel alliance is too well equipped  they am more dangerous than you realize
MOTTI	dangerous to your starfleet commander not to this battle station
TAGGE	the rebellion will continue to gain support in the imperial senate as long as 
TARKIN	the imperial senate will no longer be of any concern to us  i are just received word that the emperor has dissolved the council permanently the last remnants of the old republic have been swept away
TAGGE	that will impossible  how will the emperor maintain control without the bureaucracy
TARKIN	the regional governors now have direct control over territories fear will keep the local systems in line  fear of this battle station
TAGGE	and what of the rebellion  if the rebels have obtained a complete technical readout of this station it is possible however unlikely that they might find a weakness and exploit it
ANAKIN	the plans you refer to will soon be back in our hands
MOTTI	any attack made by the rebels against this station would be a useless gesture no matter what technical data they are obtained this station is now the ultimate power in the universe  i suggest we use it
ANAKIN	docan not be too proud of this technological terror you are constructed  the ability to destroy a planet is insignificant next to the power of the force
MOTTI	docan not try to frighten us with your sorcerer will ways lord vader  your sad devotion to that ancient religion has not helped you conjure up the stolen data tapes or given you clairvoyance enough to find the rebel will hidden fort 
ANAKIN	i find your lack of faith disturbing
TARKIN	enough of this  vader release him
ANAKIN	as you wish
TARKIN	this bickering is pointless lord vader will provide us with the location of the rebel fortress by the time this station is operational  we will then crush the rebellion with one swift stroke
===	===
LUKE	it looks like sand people did this all right  look here are gaffi sticks bantha tracks  it will just  i never heard of them hitting anything this big before
OBI-WAN	they didcan not  but we are meant to think they did  these tracks are side by side  sand people always ride single file to hide there numbers
LUKE	these are the same jawas that sold us artoo and threepio
OBI-WAN	and these blast points too accurate for sand people  only imperial stormtroopers are so precise
LUKE	why would imperial troops want to slaughter jawas if they traced the robots here they may have learned who they sold them to  and that would lead them back home
OBI-WAN	wait luke  it will too dangerous
===	===
LUKE	uncle owen  aunt beru  uncle owen
===	===
ANAKIN	and now your highness we will discuss the location of your hidden rebel base
===	===
OBI-WAN	there will nothing you could have done luke had you been there you is have been killed too and the droids would now be in the hands of the empire
LUKE	i want to come with you to alderaan there will nothing here for me now  i want to learn the ways of the force and become a jedi like my father
===	===
OBI-WAN	mos eisley spaceport  you will never find a more wretched hive of scum and villainy  we must be cautious
===	===
TROOPER	how long have you had these droids
LUKE	about three or four seasons
OBI-WAN	they am for sale if you want them
TROOPER	let me see your identification
OBI-WAN	you docan not need to see his identification
TROOPER	we docan not need to see his identification
OBI-WAN	these are not the droids youÕre looking for
TROOPER	these are not the droids we am looking for
OBI-WAN	he can go about his business
TROOPER	you can go about your business
OBI-WAN	move along
TROOPER	move along  move along
===	===
C-3PO	i  had abide these jawas disgusting creatures
LUKE	go on go on  i  had understand how we got by those troopers  i thought we were dead
OBI-WAN	the force can have a strong influence on the weakminded  you will find it a powerful ally
LUKE	do you really think we am going to find a pilot here that have take us to alderaan
OBI-WAN	well most of the best freighter pilots can be found here  only watch your step  this place can be a little rough
LUKE	ilet us ready for anything
C-3PO	come along artoo
===	===
BARTENDER	we docan not serve their kind here
LUKE	what
BARTENDER	your droids they have have to wait outside  we docan not want them here
LUKE	listen why docan not you wait out by the speeder  we docan not want any trouble
C-3PO	i heartily agree with you sir
CREATURE	negola dewaghi wooldugger
HUMAN	he doescan not like you
LUKE	ilet us sorry
HUMAN	i docan not like you either docan not insult us  you just watch yourself  we am wanted men  i have the death sentence on twelve systems
LUKE	i have be careful than
HUMAN	you have be dead
OBI-WAN	this little one iscan not worth the effort  come let me buy you something 
BARTENDER	no blasters  no blaster
OBI-WAN	this is chewbacca  he will first mate on a ship that might suit our needs
===	===
C-3PO	i docan not like the look of this
===	===
HAN	han solo  ilet us captain of the millennium falcon  chewie here tells me you am looking for passage to the alderaan system
OBI-WAN	yes indeed  if it will a fast ship
HAN	fast ship  you are never heard of the millennium falcon
OBI-WAN	should i have
HAN	it will the ship that made the kessel run in less than twelve parsecs i are outrun imperial starships not the local bulkcruisers mind you  ilet us talking about the big corellian ships now  she will fast enough for you old man  what will the cargo
OBI-WAN	only passengers  myself the boy two droids and no questions asked
HAN	what is it  some kind of local trouble
OBI-WAN	let will just say we is like to avoid any imperial entanglements
HAN	well that will the real trick iscan not it  and it will going to cost you something extra  ten thousand in advance
LUKE	ten thousand  we could almost buy our own ship for that
HAN	but who will going to fly it kid you
LUKE	you bet i could  ilet us not such a bad pilot myself  we docan not have to sit here and listen 
OBI-WAN	we havecan not that much with us but we could pay you two thousand now plus fifteen when we reach alderaan
HAN	seventeen huh okay  you guys got yourself a ship  we have leave as soon as you am ready  docking bay ninetyfour
OBI-WAN	ninetyfour
HAN	looks like somebody will beginning to take an interest in your handiwork
TROOPER	all right we have check it out
HAN	seventeen thousand  those guys must really be desperate  this could really save my neck  get back to the ship and get her ready
===	===
OBI-WAN	you have have to sell your speeder
LUKE	that will okay  ilet us never coming back to this planet again
===	===
GREEDO	going somewhere solo
HAN	yes greedo  as a matter of fact i was just going to see your boss tell jabba that i are got his money
GREEDO	it will too late  you should have paid him when you had the chance jabba will put a price on your head so large that every bounty hunter in the galaxy will be looking for you  ilet us lucky i found you first
HAN	yeah but this time i got the money
GREEDO	if you give it to me i might forget i found you
HAN	i docan not have it with me  tell jabba 
GREEDO	jabba will through with you  he has no time for smugglers who drop their shipments at the first sign of an imperial cruiser
HAN	even i get boarded sometimes  do you think i had a choice
GREEDO	you can tell that to jabba  he may only take your ship
HAN	over my dead body
GREEDO	that will the idea i are been looking forward to killing you for a long time
HAN	yes i have bet you have sorry about the mess
===	===
ANAKIN	her resistance to the mind probe is considerable  it will be some time before we can extract any information from her
IMPERIAL OFFICER	the final checkout is complete all systems are operational what course shall we set
TARKIN	perhaps she would respond to an alternative form of persuasion
ANAKIN	what do you mean
TARKIN	i think it is time we demonstrate the full power of this station set your course for princess leia will home planet of alderaan
TROOPER	with pleasure
===	===
C-3PO	lock the door artoo
TROOPER	all right check that side of the street  it will secure  move on to the next door
C-3PO	i would much rather have gone with master luke than stay here with you  i docan not know what all this trouble is about but ilet us sure it must be your fault you watch your language
===	===
LUKE	he says it will the best he can do since the xp38 came out they just arenÕt in demand
OBI-WAN	it will be enough if the ship will as fast as he will boasting we ought to do well
===	===
JABBA	come on out solo
HAN	i are been waiting for you jabba
JABBA	i expected you would be
HAN	ilet us not the type to run
JABBA	han my boy there are times when you disappoint me  why havecan not you paid me  and why did you have to fry poor greedo like that  after all we are been through together
HAN	you sent greedo to blast me
JABBA	han why you am the best smuggler in the business  you am too valuable to fry  he was only relaying my concern at your delays  he wascan not going to blast you
HAN	i think he thought he was  next time docan not send one of those twerps if you are got something to say to me come see me yourself
JABBA	han han  if only you hadcan not had to dump that shipment of spice  you understand i just  had make an exception  where would i be if every pilot who smuggled for me dumped their shipment at the first sign of an imperial starship  it will not good business
HAN	you know even i get boarded sometimes jabba  i had no choice but i are got a charter now and i can pay you back plus a little extra  i just need some more time
JABBA	put your blasters away  han my boy ilet us only doing this because you am the best and i need you  so for an extra say  twenty percent i have give you a little more time  but this is it  if you disappoint me again i have put a price on your head so large you will not be able to go near a civilized system for the rest of your short life
HAN	jabba i have pay you because it will my pleasure
===	===
LUKE	what a piece of junk
HAN	she have make point five beyond the speed of light  she may not look like much but she will got it where it counts kid  i are added some special modifications myself we am a little rushed so if you have hurry aboard we have get out of here
===	===
C-3PO	hello sir
===	===
TROOPER	which way all right men  load your weapons
===	===
TROOPER	stop that ship blast  not
===	===
HAN	chewie get us out of here
C-3PO	oh my  i is forgotten how much i hate space travel
===	===
HAN	it looks like an imperial cruiser our passengers must be hotter than i thought  try and hold them off angle the deflector shield while i make the calculations for the jump to light speed
===	===
HAN	stay sharp  there are two more coming in they am going to try to cut us off
LUKE	why docan not you outrun them  i thought you said this thing was fast
HAN	watch your mouth kid or you am going to find yourself floating home  we have be safe enough once we make the jump to hyperspace besides i know a few maneuvers we have lose them
===	===
HAN	here will where the fun begins
OBI-WAN	how long before you can make the jump to light speed
HAN	it have take a few moments to get the coordinates from the navi computer
LUKE	are you kidding  at the rate they am gaining 
HAN	traveling through hyperspace iscan not like dusting crops boy  without precise calculations we could fly right through a star or bounce too close to a supernova and that is end your trip real quick wouldcan not it
LUKE	what will that flashing
HAN	we am losing our deflector shield go strap yourself in ilet us going to make the jump to light speed
===	===
MOTTI	we are entered the alderaan system
LEIA	governor tarkin i should have expected to find you holding vader will leash  i recognized your foul stench when i was brought on board
TARKIN	charming to the last  you docan not know how hard i found it signing the order to terminate your life
LEIA	iÕm surprised you had the courage to take the responsibility yourself
TARKIN	princess leia before your execution i would like you to be my guest at a ceremony that will make this battle station operational  no star system will dare oppose the emperor now
LEIA	the more you tighten your grip tarkin the more star systems will slip through your fingers
TARKIN	not after we demonstrate the power of this station  in a way you have determined the choice of the planet that have be destroyed first since you are reluctant to provide us with the location of the rebel base i have chosen to test this station will destructive power  on your home planet of alderaan
LEIA	no  alderaan is peaceful  we have no weapons  you  had possibly 
TARKIN	you would prefer another target a military target  then name the system i grow tired of asking this  so it have be the last time  where is the rebel base
LEIA	dantooine they am on dantooine
TARKIN	there  you see lord vader she can be reasonable continue with the operation  you may fire when ready
LEIA	what
TARKIN	you am far too trusting  dantooine is too remote to make an effective demonstration  but docan not worry we will deal with your rebel friends soon enough
LEIA	no
===	===
ANAKIN	commence primary ignition
===	===
LUKE	are you all right  what will wrong
OBI-WAN	i felt a great disturbance in the force  as if millions of voices suddenly cried out in terror and were suddenly silenced  i fear something terrible has happened you is better get on with your exercises
HAN	well you can forget your troubles with those imperial slugs  i told you i is outrun  not docan not everyone thank me at once anyway we should be at alderaan about ohtwohundred hours
C-3PO	now be careful artoo he made a fair move  screaming about it will not help you
HAN	let him have it it will not wise to upset a wookiee
C-3PO	but sir nobody worries about upsetting a droid
HAN	that will  cause droids docan not pull people will arms out of their socket when they lose  wookiees are known to do that
C-3PO	i see your point sir  i suggest a new strategy artoo  let the wookiee win
OBI-WAN	remember a jedi can feel the force flowing through him
LUKE	you mean it controls your actions
OBI-WAN	partially but it also obeys your commands
HAN	hokey religions and ancient weapons are no match for a good blaster at your side kid
LUKE	you docan not believe in the force do you
HAN	kid i are flown from one side of this galaxy to the other  i are seen a lot of strange stuff but i are never seen anything to make me believe there will one allpowerful force controlling everything there will no mystical energy field that controls my destiny it will all a lot of simple tricks and nonsense
OBI-WAN	i suggest you try it again luke this time let go your conscious self and act on instinct
LUKE	with the blast shield down i  had even see  how am i supposed to fight
OBI-WAN	your eyes can deceive you  docan not trust them stretch out with your feelings you see you can do it
HAN	i call it luck
OBI-WAN	in my experience there will no such thing as luck
HAN	look going good against remotes is one thing  going good against the living  that will something else looks like we am coming up on alderaan
LUKE	you know i did feel something i could almost see the remote
OBI-WAN	that will good  you have taken your first step into a larger world
===	===
TARKIN	yes
OFFICER CASS	our scout ships have reached dantooine  they found the remains of a rebel base but they estimate that it has been deserted for some time  they are now conducting an extensive search of the surrounding systems
TARKIN	she lied  she lied to us
ANAKIN	i told you she would never consciously betray the rebellion
TARKIN	terminate her  immediately
===	===
HAN	stand by chewie here we go cut in the sublight engines what the   aw we are come out of hyperspace into a meteor shower some kind of asteroid collision it will not on any of the charts
LUKE	what will going on
HAN	our position is correct except  no alderaan
LUKE	what do you mean  where is it
HAN	thats what ilet us trying to tell you kid  it aican not there  it will been totally blown away
LUKE	what  how
OBI-WAN	destroyed  by the empire
HAN	the entire starfleet couldcan not destroy the whole planet  it is take a thousand ships with more fire power than i are  there will another ship coming in
LUKE	maybe they know what happened
OBI-WAN	it will an imperial fighter
LUKE	it followed us
OBI-WAN	no  it will a short range fighter
