C-3PO	master luke sir it will good to see you fully functional again artoo expresses his relief also
HAN	how are you feeling kid you docan not look so bad to me in fact you look strong enough to pull the ears off a gundark
LUKE	thanks to you
HAN	that will two you owe me junior well your worship looks like you managed to keep me around for a little while longer
LEIA	i had nothing to do with it general rieekan thinks it will dangerous for any ships to leave the system until we are activated the energy shield
HAN	that will a good story i think you just  had bear to let a gorgeous guy like me out of your sight
LEIA	i docan not know where you get you delusions laser brain
HAN	laugh it up fuzz ball but you didcan not see us alone in the south passage she expressed her true feelings for me
LEIA	my  why you stuck up halfwitted scruffylooking  nerfherder
HAN	who will scruffylooking  i must have hit her pretty close to the mark to get her all riled up like that huh kid
LEIA	why i guess you docan not know everything about women yet
ANNOUNCER	headquarters personnel report to command center
HAN	take it easy
C-3PO	excuse us please
===	===
RIEEKAN	princess we have a visitor we are picked up something outside the base in zone twelve moving east
SENIOR CONTROLLER	it will metal
LEIA	then it couldcan not be one of those creatures that attacked luke
HAN	it could be a speeder one of ours
SENIOR CONTROLLER	no wait   there will something very weak coming through
C-3PO	sir i am fluent in six million forms of communication this signal is not used by the alliance it could be an imperial code
HAN	it iscan not friendly whatever it is come on chewie would not check it out
RIEEKAN	send rouges ten and eleven to station threeeight
===	===
HAN	afraid there will not much left
LEIA	what was it
HAN	droid of some kind i didcan not hit it that hard it must have had a selfdestruct
LEIA	an imperial probe droid
HAN	it will a good bet the empire knows we am here
RIEEKAN	we is better start the evacuation
===	===
PIETT	admiral
OZZEL	yes captain
PIETT	i think we are got something sir the report is only a fragment had
OZZEL	we have thousands of probe droids searching the galaxy i want proof not leads
PIETT	the visuals indicate life readings
OZZEL	it could mean anything if we followed every lead 
PIETT	but sir the hoth system is supposed to be devoid of human forms
ANAKIN	you found something
PIETT	yes my lord
ANAKIN	that will it the rebels are there
OZZEL	my lord there are so many uncharted settlements it could be smugglers it could be 
ANAKIN	that is the system and ilet us sure skywalker is with them set your course for the hoth system general veers prepare you men
===	===
REBEL CAPTAIN	groups seven and ten will stay behind to fly the speeders as soon as each transport is loaded evacuation control will give clearance for immediate launch
REBEL FIGHTER	right sir
===	===
HAN	okay that will it try it off turn it off turn it off off
===	===
MEDICAL DROID	sir it will take quite awhile to evacuate the tforty sevens
LUKE	well forget the heavy equipment there will plenty of time to get the smaller modules on the transports
MEDICAL DROID	take care sir
LUKE	thanks
===	===
LUKE	chewie take care of yourself okay
HAN	hi kid  there will got to be a reason for it check it at the other end wait a second to luke you all right
LUKE	yeah
HAN	be careful
LUKE	you too
===	===
CONTROLLER	general there will a fleet of star destroyers coming out of hyperspace in sector four
RIEEKAN	reroute all power to the energy shield we are got to hold them till all transports are away prepare for ground assault
===	===
ANAKIN	what is it general
VEERS	my lord the fleet has moves out of lightspeed comscan has detected an energy field protecting an area around the sixth planet of the hoth system the field is strong enough to deflect any bombardment
ANAKIN	the rebels are alerted to our presence admiral ozzel came out of lightspeed too close to the system
VEERS	he felt surprise was wiser 
ANAKIN	he is as clumsy as he is stupid general prepare your troops for a surface attack
VEERS	yes my lord
OZZEL	lord vader the fleet has moved out of lightspeed and we am preparing to aaagh
ANAKIN	you have failed me for the last time admiral captain piett
PIETT	yes my lord
ANAKIN	make ready to land out troops beyond the energy shield and deploy the fleet so that nothing gets off that system you are in command now admiral piett
PIETT	thank you lord vader
===	===
LEIA	all troop carriers will assemble at the north entrance the heavy transport ships will leave as soon as they am loaded only two fighter escorts per ship the energy shield can only be opened for a short time so you have have to stay very close to your transports
HOBBIE	two fighters against a star destroyer
LEIA	the ion cannon will fire several shots to make sure that any enemy ships will be out of your flight path when you are gotten past the energy shield proceed directly to the rendezvous point understood
PILOTS	right okay
LEIA	good luck
DERLIN	okay everyone to your stations let will go
===	===
RIEEKAN	their primary target will be the power generators prepare to open the shield
===	===
CONTROLLER	sir rebel ships are coming into our sector
CAPTAIN	good our first catch of the day
===	===
WOMAN CONTROLLER	stand by ion control fire
===	===
ANNOUNCER	the first transport is away
DACK	feeling all right sir
LUKE	just like new dack how about you
DACK	right now i feel i could take on the whole empire myself
LUKE	i know what you mean
===	===
TRENCH OFFICER	echo station threeteight
===	===
TRENCH OFFICER	we have spotted imperial walkers
CONTROLLER	imperial walkers on the north ridge
===	===
LUKE	echo station fiveseven we am on our way
===	===
LUKE	all right boys keep tight now
DACK	luke i have no approach vector ilet us not set
LUKE	steady dack attack pattern delta go now
===	===
LUKE	all right ilet us coming in hobbie you still with me
===	===
LUKE	that armor will too strong for blasters rouge group use your harpoons and tow cables go for the legs it might be our only chance of stopping them to dack all right stand by dack
DACK	luke we are got a malfunction in fire control i have have to cut in the auxiliary
LUKE	just hang on hang on dack get ready to fire that tow cable
===	===
LUKE	dack dack
===	===
VEERS	yes lord vader i are reached the main power generator the shield will be down in moments you may start your landing
===	===
LUKE	rouge three
===	===
WEDGE	copy rouge leader
LUKE	wedge i are lost my gunner you have have to make this shot i have cover for you set your harpoon follow me on the next pass
WEDGE	coming around rouge leader
===	===
LUKE	steady rouge two
===	===
WEDGE	activate harpoon
===	===
WEDGE	good shot janson
===	===
WEDGE	one more pass
JANSON	coming around once more
===	===
JANSON	one more cable out let her go
WEDGE	detach cable
===	===
JANSON	cable detached
===	===
TRENCH OFFICER	come on
===	===
WEDGE	whooha that got him
===	===
LUKE	i see it wedge good work
===	===
RIEEKAN	i docan not think we can protect two transports at a time
LEIA	it will risky but we  had hold out much longer we have no choice
RIEEKAN	launch patrols
LEIA	evacuate remaining ground staff
===	===
HAN	no no no this one goes there that one goes there right
C-3PO	artoo you take good care of master luke now understand and do take care of yourself oh dear oh dear
===	===
VEERS	all troops will debark for ground assault prepare to target the main generator
===	===
LUKE	rouge two are you all right
===	===
ZEV	yeah ilet us with you rouge leader
===	===
LUKE	we have set harpoon i have cover for you
===	===
ZEV	coming around
===	===
LUKE	watch that cross fire boys
===	===
ZEV	set for position three  steady
LUKE	stay tight and low
===	===
LUKE	hobbie i are been hit
===	===
HAN	you all right
LEIA	why are you still here
HAN	i heard the command center had been hit
LEIA	you got your clearance to leave
HAN	docan not worry i have leave first ilet us going to get you to your ship
C-3PO	your highness we must take this last transport it will our only hope
LEIA	send all troops in sector twelve to the south slope to protect the fighters
ANNOUNCER	imperial troops have entered the base
HAN	come on that will it
LEIA	give the evacuation code signal and get to your transports
HEAD CONTROLLER	konezero all troops disengage
C-3PO	oh wait for me
===	===
OFFICER	begin retreat
SECOND OFFICER	fall back
===	===
VEERS	distance to power generators
PILOT	oneseven decimal twoeight
VEERS	target maximum fire power
===	===
HAN	transport this is solo better take off   i  had get to you i have get the princess out on the falcon
C-3PO	but but but where are you going uh come back
===	===
C-3PO	wait wait for me wait stop how typical
HAN	come on
===	===
HAN	hurry up goldenrod or you am going to be a permanent resident
C-3PO	wait wait
===	===
HAN	how will this
LEIA	would it helped if i got out and pushed
HAN	it might
C-3PO	captain solo captain solo sir might i suggest that you  it can wait
===	===
LEIA	the bucket of bolts is never going to get us past that blockade
HAN	this baby will got a few surprises left in her sweetheart
===	===
HAN	come on come on switch over let will hope we docan not have a burnout see
LEIA	someday you am going to be wrong and i hope ilet us there to see it
HAN	punch it
===	===
LUKE	artoo get her ready for takeoff
WEDGE	good luck luke see you at the rendezvous
LUKE	docan not worry artoo we am going we am going
===	===
LUKE	there will nothing wrong artoo ilet us just setting a new course we am not going to regroup with the others we am going to the dagobah system yes artoo that will all right i is like to keep it on manual control for a while
===	===
HAN	i saw them i saw them
LEIA	saw what
HAN	star destroyers two of them coming right at us
C-3PO	sir sir might i suggest 
HAN	shut him up or shut him down  check the deflector shield oh great well we can still outmaneuver them
===	===
IMPERIAL OFFICER	take evasive action
===	===
HAN	prepare to make the jump to lightspeed
C-3PO	but sir
LEIA	they am getting closer
HAN	oh yeah watch this
LEIA	watch what
HAN	i think we am in trouble
C-3PO	if i may say so sir i noticed earlier the hyperdrive motivator has been damaged it will impossible to go to lightspeed
HAN	we am in trouble
===	===
HAN	horizontal boosters  alluvial dampers  well that will not it bring me the hydrospanners i docan not know how we am going to get out of this one oww chewie that was no laser blast something hit us
LEIA	han get up here
HAN	come on chewie
===	===
LEIA	asteroids
HAN	oh no chewie set twosevenone
LEIA	what are you doing you am not actually going into an asteroid field
HAN	they is be crazy to follow us wouldcan not they
LEIA	you docan not have to do this to impress me
C-3PO	sir the possibility of successfully navigating an asteroid field is approximately three thousand seven hundred and twenty to one
HAN	never tell me the odds
===	===
HAN	you said you wanted to be around when i made a mistake well this could be it sweetheart
LEIA	i take it back we am going to get pulverized if we stay out here much longer
HAN	ilet us not going to argue with that
C-3PO	pulverized
HAN	ilet us going in closer to one of the big ones
LEIA	closer
C-3PO	closer
===	===
C-3PO	oh this is suicide
HAN	there that looks pretty good
LEIA	what looks pretty good
HAN	yeah that have do nicely
C-3PO	excuse me ma am but where are we going
===	===
LEIA	i hope you know what you am doing
HAN	yeah me too
===	===
LUKE	yes that will it dagobah no ilet us not going to change my mind about this getting a little nervous ilet us not picking up any cities or technology massive lifeform readings though there will something alive down there  yes ilet us sure it will perfectly safe for droids
===	===
LUKE	i know i know all the scopes are dead i  had see a thing just hang on ilet us going to start the landing cycle 
===	===
LUKE	no artoo you stay put i have have a look around artoo artoo where are you artoo you be more careful artoo   that way artoo oh no are you all right come on you am lucky you docan not taste very good anything broken if you am saying coming here was a bad idea ilet us beginning to agree with you oh artoo what are we doing here it will like  something out of a dream or i docan not know maybe ilet us just going crazy
===	===
ANAKIN	yes admiral
PIETT	our ships have sighted the millennium falcon lord but it has entered an asteroid field and we cannot risk 
ANAKIN	asteroids do not concern me admiral i want that ship and not excuses
PIETT	yes lord
===	===
HAN	ilet us going to shut down everything but the emergency power systems
C-3PO	sir ilet us almost afraid to ask but does that include shutting me down too
HAN	no i need you to talk to the falcon find out what will wrong with the hyperdrive
C-3PO	sir it will quite possible this asteroid is not entirely stable
HAN	not entirely stable ilet us glad you am here to tell us these things  chewie take the professor in the back and plug him into the hyperdrive
C-3PO	oh sometimes i just docan not understand human behavior after all ilet us only trying to do my job in the most 
LEIA	let go
HAN	sshh
LEIA	let go please
HAN	docan not get excited
LEIA	captain being held by you iscan not quite enough to get me excited
HAN	sorry sweetheart we havecan not got time for anything else
===	===
LUKE	ready for some power okay let will see now put that in there there you go now all i have to do is find this yoda if he even exists still there will something familiar about this place i feel like i docan not know 
STRANGE VOICE	feel like what
LUKE	like we am being watched
YODA	away with your weapon i mean you no harm i am wondering why are you here
LUKE	ilet us looking for someone
YODA	looking found someone you have i would say hmmm
LUKE	right
YODA	help you i can yes mmmm
LUKE	i docan not think so ilet us looking for a great warrior
YODA	ahhh a great warrior  wars not make one great
LUKE	put that down hey that will my dinner
YODA	how you get so big eating food of this kind
LUKE	listen friend we didcan not mean to land in that puddle and if we could get our ship out we would but we  had so why docan not you just 
YODA	aww cannot get your ship out
LUKE	hey you could have broken this docan not do that ohhh you am making a mess hey give me that
YODA	mine or i will help you not
LUKE	i docan not want your help i want my lamp back i have need it to get out of this slimy mudhole
YODA	mudhole slimy my home this is ah ah ah
LUKE	oh artoo let him have it
YODA	mine mine
LUKE	artoo
YODA	mine
LUKE	now will you move along little fella we am got a lot of work to do
YODA	no no no stay and help you i will  find your friend hmm
LUKE	ilet us not looking for a friend ilet us looking for a jedi master
YODA	oohhh jedi master yoda you seek yoda
LUKE	you know him
YODA	mmm take you to him i will  yes yes but now we must eat come good food come come come
LUKE	stay here and watch after the camp artoo
===	===
C-3PO	oh where is artoo when i need him sir i docan not know where your ship learned to communicate but it has the most peculiar dialect i believe sir it says that the power coupling on the negative axis has been polarized ilet us afraid you have have to replace it
HAN	well of course i have have to replace it here and chewie   i think we is better replace the negative power coupling hey your worship ilet us only trying to help
LEIA	would you please stop calling me that
HAN	sure leia
LEIA	oh you make it so difficult sometimes
HAN	i do i really do you could be a little nicer though he watches her reaction come on admit it sometimes you think ilet us all right
LEIA	occasionally  maybe when you arecan not acting like a scoundrel
HAN	scoundrel scoundrel i like the sound of that
LEIA	stop that
HAN	stop what
LEIA	stop that my hands are dirty
HAN	my hands are dirty too what are you afraid of
LEIA	afraid
HAN	you am trembling
LEIA	ilet us not trembling
HAN	you like me because ilet us a scoundrel there arecan not enough scoundrels in your life
LEIA	i happen to like nice men
HAN	ilet us a nice man
LEIA	no you am not you am 
C-3PO	sir sir i are isolated the reverse power flux coupling
HAN	thank you thank you very much
C-3PO	oh you am perfectly welcome sir
===	===
NEEDA	 and that lord vader was the last time they appeared in any of our scopes considering the amount of damage we are sustained they must have been destroyed
ANAKIN	no captain they am alive i want every ship available to sweep the asteroid field until they are found
PIETT	lord vader
ANAKIN	yes admiral what is it
PIETT	the emperor commands you make contact with him
ANAKIN	move the ship out of the asteroid field so that we can send a clear transmission
PIETT	yes my lord
===	===
ANAKIN	what is thy bidding my master
DARTH SIDIOUS	there is a great disturbance in the force
ANAKIN	i have felt it
DARTH SIDIOUS	we have a new enemy   luke skywalker
ANAKIN	yes my master
DARTH SIDIOUS	he could destroy us
ANAKIN	he will just a boy obiwan can no longer help him
DARTH SIDIOUS	the force is strong with him the son of skywalker must not become a jedi
ANAKIN	if he could be turned he would become a powerful ally
DARTH SIDIOUS	yes yes he would be a great asset can it be done
ANAKIN	he will join us or die my master
===	===
LUKE	look ilet us sure it will delicious i just docan not understand why we  had see yoda now
YODA	patience for the jedi it is time to eat as well eat eat hot good food hm good hmm
LUKE	how far away is yoda will it take us long to get there
YODA	not far yoda not far patience soon you will be with him tasting food from the pot rootleaf i cook why wish you become jedi hm
LUKE	mostly because of my father i guess
YODA	ah your father powerful jedi was he powerful jedi mmm
LUKE	oh come on how could you know my father you docan not even know who i am fed up oh i docan not even know what ilet us doing here we am wasting our time
YODA	i cannot teach him the boy has no patience
OBI-WAN	he will learn patience
YODA	hmmm much anger in him like his father
OBI-WAN	was i any different when you taught me
YODA	hah he is not ready
LUKE	yoda i am ready i ben i can be a jedi ben tell him ilet us ready
YODA	ready are you what know you of ready for eight hundred years have i trained jedi my own counsel will i keep on who is to be trained a jedi must have the deepest commitment the most serious mind to the invisible ben indicating luke this one a long time have i watched never his mind on where he was hmm what he was doing hmph adventure heh excitement heh a jedi craves not these things turning to luke you are reckless
OBI-WAN	so was i if you have remember
YODA	he is too old yes too old to begin the training
LUKE	but i are learned so much
YODA	will he finished what he begins
LUKE	i will not fail you   ilet us not afraid
YODA	oh you will be you will be
===	===
C-3PO	sir if i may venture an opinion 
HAN	ilet us not really interested in your opinion threepio
LEIA	there will something out there
HAN	where
LEIA	outside in the cave
C-3PO	there it is listen listen
HAN	ilet us going out there
LEIA	are you crazy
HAN	i just got this bucket back together ilet us not going to let something tear it apart
LEIA	then ilet us going with you
C-3PO	i think it might be better if i stay here and guard the ship hears another mysterious noise oh no
===	===
LEIA	this ground sure feels strange it doescan not feel like rock at all
HAN	there will an awful lot of moisture in here
LEIA	i docan not know i have a bad feeling about this
HAN	yeah watch out yeah that will what i thought mynock chewie check the rest of the ship make sure there arecan not any more attached they am chewing on the power cables
LEIA	mynocks
HAN	go on inside we have clean them off if there are any more
C-3PO	ohhh go away go away beastly thing shoo shoo
HAN	wait a minute 
===	===
HAN	all right chewie would not get out of here
LEIA	the empire is still out there i docan not think it will wise to 
HAN	no time to discuss this as a committee
LEIA	i am not a committee
===	===
LEIA	you  had make the jump to lightspeed in this asteroid field 
HAN	sit down sweetheart we am taking off
C-3PO	look
HAN	i see it i see it
C-3PO	we am doomed
LEIA	the cave is collapsing
HAN	this is no cave
LEIA	what
===	===
YODA	run yes a jedi will strength flows from the force but beware of the dark side anger fear aggression the dark side of the force are they easily they flow quick to join you in a fight if once you start down the dark path forever will it dominate your destiny consume you it will as it did obiwan will apprentice
LUKE	vader is the dark side stronger
YODA	no no no quicker easier more seductive
LUKE	but how am i to know the good side from the bad
YODA	you will know when you are calm at peace passive a jedi uses the force for knowledge and defense never for attack
LUKE	but tell me why i  had 
YODA	no no there is no why nothing more will i teach you today clear your mind of questions mmm mmmmmm
LUKE	there will something not right here i feel cold death
YODA	that place is strong with the dark side of the force a domain of evil it is in you must go
LUKE	what will in there
YODA	only what you take with you your weapons you will not need them
===	===
PIETT	bounty hunters we docan not need that scum
FIRST CONTROLLER	yes sir
PIETT	those rebels will not escape us
SECOND CONTROLLER	sir we have a priority signal from the star destroyer avenger
PIETT	right
ANAKIN	 there will be a substantial reward for the one who finds the millennium falcon you are free to use any methods necessary but i want them alive no disintegrations
BOBA FETT	as you wish
PIETT	lord vader my lord we have them
===	===
C-3PO	oh thank goodness we am coming out of the asteroid field
===	===
HAN	let will get out of here ready for lightspeed one two three it will not fair the transfer circuits are working it will not my fault
LEIA	no lightspeed
HAN	it will not my fault
C-3PO	sir we just lost the main rear deflector shield one more direct hit on the back quarter and we am done for
HAN	turn her around i said turn her around ilet us going to put all power in the front shield
LEIA	you am going to attack them
C-3PO	sir the odds of surviving a direct assault on an imperial star destroyer 
LEIA	shut up
===	===
NEEDA	they am moving to attack position shields up track them they may come around for another pass
TRACKING OFFICER	captain needa the ship no longer appears on our scopes
NEEDA	they  had have disappeared no ship that small has a cloaking device
TRACKING OFFICER	well there will no trace of them sir
COMMUNICATIONS OFFICER	captain lord vader demands an update on the pursuit
NEEDA	get a shuttle ready i shall assume full responsibility for losing them and apologize to lord vader meanwhile continue to scan the area
COMMUNICATIONS OFFICER	yes captain needa
===	===
YODA	use the force yes  now the stone feel it concentrate
LUKE	oh no we have never get it out now
YODA	so certain are you always with you it cannot be done hear you nothing that i say
LUKE	master moving stones around is one thing this is totally different
YODA	no no different only different in your mind you must unlearn what you have learned
LUKE	all right i have give it a try
YODA	no try not do or do not there is no try
LUKE	i  had it will too big
YODA	size matters not look at me judge me by my size do you hm mmmm and well you should not for my ally in the force and a powerful ally it is life creates it makes it grow it will energy surrounds us and binds us luminous beings are we yoda pinches luke will shoulder not this crude matter a sweeping gesture you must feel the force around you gesturing here between you me the tree the rock everywhere yes even between this land and that ship
LUKE	you want the impossible i docan not i docan not believe it
YODA	that is why you fail
===	===
ANAKIN	apology accepted captain needa
PIETT	lord vader our ships have completed their scan of the area and found nothing if the millennium falcon went into lightspeed it have be on the other side of the galaxy by now
ANAKIN	alert all commands calculate every possible destination along their last know trajectory
PIETT	yes my lord we have find them
ANAKIN	docan not fail me again admiral
PIETT	alert all commands deploy the fleet
===	===
C-3PO	captain solo this time you have gone too far chewie growls no i will not be quiet chewbacca why doescan not anyone listen to me
HAN	the fleet is beginning to break up go back and stand by the manual release for the landing claw
C-3PO	i really docan not see how thats going to help surrender is a perfectly acceptable alternative in extreme circumstances the empire may be gracious enough 
HAN	thank you
LEIA	what did you have in mind for your next move
HAN	well if they follow standard imperial procedure they have dump their garbage before they go to lightspeed then we just float away
LEIA	with the rest of the garbage then what
HAN	then we are got to find a safe port somewhere around here got any ideas
LEIA	no where are we
HAN	the anoat system
LEIA	anoat system there will not much there
HAN	no well wait this is interesting lando
LEIA	lando system
HAN	lando will not a system he will a man lando calrissian he will a card player gambler scoundrel you is like him
LEIA	thanks
HAN	bespin it will pretty far but i think we can make it
LEIA	a mining colony
HAN	yeah a tibanna gas mine lando conned somebody out of it we go back a long way lando and me
LEIA	can you trust him
HAN	no but he has no love for the empire i can tell you that here we go chewie stand by detach
LEIA	you do have your moments not many but you have them
===	===
YODA	concentrate feel the force flow yes good calm yes through the force things you will see other places the future the past old friends long gone
LUKE	han leia
YODA	hmm control control you must learn control
LUKE	i saw i saw a city in the clouds
YODA	mmm friends you have there
LUKE	they were in pain
YODA	it is the future you see
LUKE	future will they die
YODA	difficult to see always in motion is the future
LUKE	i are got to go to them
YODA	decide you must how to serve them best if you leave now help them you could but you would destroy all for which they have fought and suffered
===	===
HAN	no i docan not have a landing permit ilet us trying to reach lando calrissian whoa wait a minute let me explain
INTERCOM VOICE	you will not deviate from your present course
C-3PO	rather touchy arecan not they
LEIA	i thought you knew this person
HAN	well that was a long time ago ilet us sure he will forgotten about that
INTERCOM VOICE	permission granted to land on platform threetwoseven
HAN	thank you there will nothing to worry about we go way back lando and me
LEIA	who will worried
===	===
C-3PO	oh no one to meet us
LEIA	i docan not like this
HAN	well what would you like
C-3PO	well they did let us land
HAN	look docan not worry everything will going to be fine trust me
===	===
HAN	see my friend  keep your eyes open okay
===	===
LANDO	why you slimy doublecrossing nogood swindler you are got a lot of guts coming here after what you pulled how you doing you old pirate so good to see you i never thought i is catch up with you again where you been
===	===
C-3PO	well he seems very friendly
LEIA	yes very friendly
===	===
LANDO	what are you doing here
HAN	ahh repairs i thought you could help me out
LANDO	what have you done to my ship
HAN	your ship hey remember you lost her to me fair and square
LANDO	hello what have we here welcome ilet us lando calrissian ilet us the administrator of this facility and who might you be
LEIA	leia
LANDO	welcome leia
HAN	all right all right you old smoothie
C-3PO	hello sir i am seethreepio humancyborg relations my facilities are at your  well really
LANDO	what will wrong with the falcon
HAN	hyperdrive
LANDO	i have get my people to work on it
HAN	good
LANDO	you know that ship saved my life quite a few times she will the fastest hunk of junk in the galaxy
===	===
HAN	how will the gas mine is it paying off for you
LANDO	oh not as well as i is like we am a small outpost and not very selfsufficient and i are had supply problems of every kind i are had labor difficulties catches han grinning at him what will so funny
HAN	you listen to you   you sound like a businessman a responsible leader who is have thought that huh
LANDO	you know seeing you sure brings back a few things
HAN	yeah
LANDO	yeah ilet us responsible these days it will the price you pay for being successful
C-3PO	oh nice to see a familiar face
SECOND THREEPIO	e chu ta
C-3PO	how rude
===	===
C-3PO	that sounds like an r2 unit in there i wonder if  hello how interesting oh my
MAN	who are you
C-3PO	oh ilet us terribly sorry i i didcan not mean to intrude no no please docan not get up no
===	===
YODA	luke you must complete the training
LUKE	i  had keep the vision out of my head they am my friends i are got to help them
YODA	you must not go
LUKE	but han and leia will die if i docan not
OBI-WAN	you docan not know that even yoda cannot see their fate
LUKE	but i can help them i feel the force
OBI-WAN	but you cannot control it this is a dangerous time for you when you will be tempted by the dark side of the force
YODA	yes yes to obiwan you listen the cave remember your failure at the cave
LUKE	but i are learned so much since then master yoda i promise to return and finish what i are begun you have my word
OBI-WAN	it is you and your abilities the emperor wants that is why your friends are made to suffer
LUKE	and that is why i have to go
OBI-WAN	luke i docan not want to lose you to the emperor the way i lost vader
LUKE	you will not
YODA	stopped they must be on this depends only a fully trained jedi knight with the force as his ally will conquer vader and his emperor if you end your training now if you choose the quick and easy path as vader did you will become an agent of evil
OBI-WAN	patience
LUKE	and sacrifice han and leia
YODA	if you honor what they fight for yes
OBI-WAN	if you choose to face vader you will do it alone i cannot interfere
LUKE	i understand  artoo fire up the converters
OBI-WAN	luke docan not give in to hate   that leads to the dark side
YODA	strong is vader mind what you have learned save you it can
LUKE	i will and i have return i promise
YODA	told you i did reckless is he now matters are worse
OBI-WAN	that boy is our last hope
YODA	no there is another
===	===
HAN	the ship is almost finished two or three more things and we am in great shape
LEIA	the sooner the better something will wrong here no one has seen or knows anything about threepio he will been gone too long to have gotten lost
HAN	relax i have talk to lando and see what i can find out
LEIA	i docan not trust lando
HAN	well i docan not trust him either but he is my friend besides we have soon be gone
LEIA	and then you am as good as gone arecan not you
===	===
LEIA	what happened
HAN	where found him in a junk pile
LEIA	oh what a mess chewie do you think you can repair him
HAN	lando will got people who can fix him
LEIA	no thanks
LANDO	ilet us sorry am i interrupting anything
LEIA	not really
LANDO	you look absolutely beautiful you truly belong here with us among the clouds
LEIA	thank you
